,Participant,Presentation,elab.decay,elab.temp,elab.ter,elab.LL,med.decay,med.temp,med.ter,med.LL,best.model,diff.LL
0,sub01,0,0.10935095028134191,0.4883951201494809,0.2492341362729884,-519.7332002247944,0.034716751092243654,0.40364200593570565,0.44272640288636583,-445.5261214094775,Mediator,74.20707881531683
1,sub01,1,0.1501841935833919,0.4721359549995794,0.4203925913765998,-500.27637391578213,0.0663193541416425,0.46288473135072894,0.16739045134043104,-441.28958557518075,Mediator,58.98678834060138
2,sub01,2,0.09680065353100156,0.35858147851592465,0.5297816547826951,-424.02264393219497,0.05416755617244347,0.4734189729228276,0.1767600202184455,-409.91079009955735,Mediator,14.111853832637621
3,sub01,3,0.07631855273270122,0.39430191891911603,0.5699836391749895,-234.28583087121322,0.0431305569874757,0.35920895028285016,0.13573095481150013,-199.00887727804414,Mediator,35.27695359316908
4,sub01,4,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
5,sub01,5,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
6,sub01,6,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
7,sub01,7,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
8,sub01,8,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
9,sub01,9,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,1.999952051446196,1.9999516354665015,1.999955721101463,0.0,Mediator,0.0
10,sub02,0,0.07975394190900766,0.45303820514806037,0.5493258183753621,-492.54438367665085,0.024426046312137656,0.4049807698441565,0.24338378776445496,-427.7535504820137,Mediator,64.79083319463717
11,sub02,1,0.1599328668808977,0.46931740208981026,0.3493642650370684,-480.49156320584603,0.12429799078141292,0.4839822150969348,0.17927939957075112,-436.396273081667,Mediator,44.09529012417903
12,sub02,2,0.18943818806145374,0.3820860112259208,0.2255706556113405,-399.22899204619796,0.07228617498735716,0.39030191177449886,0.2679007440265799,-357.0875739689561,Mediator,42.14141807724184
13,sub02,3,0.11100777111209519,0.45785022834031397,0.46311724285133427,-370.0746608982856,0.03942155988519403,0.4494176033492467,0.20265233657937234,-328.1147732737583,Mediator,41.959887624527255
